,유치원명,대표자,원장,설립일자,설립유형,개원일자,담당행정기관,전화번호,홈페이지,운영시간,주소,제공서비스,3세반학급,4세반학급,5세반학급,3~4세반학급,4~5세반학급,3~5세반학급,특수/장애반학급,3세반학생수,4세반학생수,5세반학생수,3~4세반학생수,4~5세반학생수,3~5세반학생수,특수/장애반학생수,원장수,원감수,수석교사,보직교사,교사,특수교사,보건교사,영양교사,기간제교원,사무직원,수석교사.1,1급정교사,2급정교사,준교사,1년미만,1년이상2년미만,2년이상4년미만,4년이상6년미만,6년이상,평가(인증)년월,lat,lng,구별,총교사수,총학생수,비율
815,"장아유치원
                  
                  	(폐원)",김명숙,김명숙,1996-01-30,사립(사인),1996-03-05,서울특별시교육청 / 동작관악교육지원청,02-817-4442,등록된 홈페이지가 없습니다.,09 : 00 ~ 17 : 00,서울특별시 동작구 만양로8길 50,['방과후과정'],1,2,2,0,0,0,0,17.0,32.0,35.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,7.0,0,0,0,0.0,3,0,3,4,4,3,1,1,1,1,2013년 09월,37.5095412,126.9477571,동작구,7.0,84.0,12.0
816,정님유치원,박현경,박현경,1985-02-16,사립(사인),1985-02-16,서울특별시교육청 / 서부교육지원청,02-713-8053,http://cafe.daum.net/2001jungnim,09 : 30 ~ 20 : 00,서울특별시 마포구 숭문6길 19,['방과후과정'],2,2,2,0,0,0,0,39.0,40.0,48.0,0.0,0.0,0.0,0.0,1,1,0.0,1.0,9.0,0,0,0,2.0,1,0,1,9,9,3,4,2,1,0,2016년 11월,37.5503421,126.9468567,마포구,12.0,127.0,10.583333333333334
817,정신유치원,정창효,양경전,1984-04-16,사립(사인),1984-04-16,서울특별시교육청 / 성동광진교육지원청,02-466-7773,http://www.uriidle.com,09 : 30 ~ 19 : 00,서울특별시 광진구 뚝섬로23길 27,['방과후과정'],1,1,1,0,0,0,0,9.0,28.0,31.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,6.0,0,0,0,0.0,0,0,1,5,5,3,3,0,0,0,2016년 10월,37.5372241,127.0645973,광진구,6.0,68.0,11.333333333333334
818,정암유치원,재단법인기독교대한감리회유지재단,이지연,2016-06-21,사립(법인),2016-09-01,서울특별시교육청 / 동부교육지원청,02-2094-8401,http://www.jungamkid.co.kr,09 : 00 ~ 17 : 00,서울특별시 중랑구 용마산로118길 55,['방과후과정'],1,2,1,0,0,0,0,22.0,38.0,22.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,6.0,0,0,0,0.0,1,0,2,4,4,2,1,3,0,0,-,37.6011326,127.10364299999999,중랑구,6.0,82.0,13.666666666666666
819,정우유치원,최인숙,송선화,1985-08-27,사립(법인),1985-08-27,서울특별시교육청 / 중부교육지원청,02-712-2211,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 00,서울특별시 용산구 원효로 179,['방과후과정'],1,0,0,0,1,0,0,9.0,0.0,0.0,0.0,24.0,0.0,0.0,1,0,0.0,0.0,3.0,0,0,0,0.0,0,0,1,2,2,0,0,1,2,0,2016년 10월,37.5360984,126.96252,용산구,3.0,33.0,11.0
821,정원유치원,황영희,황영희,2017-11-15,사립(사인),2018-03-01,서울특별시교육청 / 동부교육지원청,02)3390-9940,http://home.alimers.com/jungone,09 : 30 ~ 19 : 00,서울특별시 동대문구 사가정로 276-19,['방과후과정'],1,1,1,0,0,0,0,14.0,13.0,11.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,4.0,0,0,0,0.0,1,0,0,0,0,4,0,0,0,0,-,37.5789994,127.0758277,동대문구,4.0,38.0,9.5
822,정의유치원,김영희,김영희,1980-01-19,사립(법인),1980-01-19,서울특별시교육청 / 북부교육지원청,02-992-5108,http://www.jeongeui.kg.kr/main/main.html,09 : 00 ~ 20 : 00,서울특별시 도봉구 노해로49길 69,"['방과후과정', '아침돌봄']",3,2,2,0,0,0,0,49.0,55.0,55.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,11.0,0,0,1,0.0,5,0,1,10,10,4,4,2,2,0,2016년 11월,37.6529105,127.03180630000001,도봉구,11.0,159.0,14.454545454545455
823,정일유치원,국정일,국정일,1990-03-05,사립(사인),1990-03-05,서울특별시교육청 / 강동송파교육지원청,02-419-3017,등록된 홈페이지가 없습니다.,08 : 00 ~ 20 : 00,서울특별시 송파구 백제고분로48길 39,['방과후과정'],0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1,0,0.0,0.0,2.0,0,0,0,0.0,0,0,0,2,2,0,0,2,0,0,2013년 11월,37.5103985,127.1173354,송파구,2.0,20.0,10.0
824,정훈유치원,허태근,허지영,1999-06-01,사립(사인),1999-06-01,서울특별시교육청 / 남부교육지원청,02-2683-6833,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 00,서울특별시 구로구 경인로 382,['방과후과정'],2,1,2,0,0,0,0,46.0,46.0,43.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,9.0,0,0,0,1.0,1,0,2,7,7,2,5,0,2,0,2015년 10월,37.4952998,126.86254469999999,구로구,10.0,135.0,13.5
825,제일무궁화유치원,이 영,박영옥,1988-02-03,사립(사인),1988-02-03,서울특별시교육청 / 강동송파교육지원청,02-402-9436,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 송파구 동남로16길 3,['방과후과정'],2,3,3,0,0,0,0,52.0,63.0,71.0,0.0,0.0,0.0,0.0,1,1,0.0,1.0,13.0,0,0,0,0.0,0,0,3,10,10,2,2,6,0,4,2016년 11월,37.4946844,127.1309801,송파구,14.0,186.0,13.285714285714286
826,"제일유치원
                  
                  	(폐원)",-,-,2010-03-01,사립(사인),2010-03-01,서울특별시교육청 / 성북강북교육지원청,02-941-9979,등록된 홈페이지가 없습니다.,-,서울특별시 성북구 오패산로 49,['방과후과정'],0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,1.0,2.0,0,0,0,1.0,4,0,0,4,4,-,-,-,-,-,2011년 10월,37.606356899999994,127.0364216,성북구,4.0,0.0,0.0
827,젬마유치원,염수정,곽정옥,1971-11-23,사립(법인),1972-09-28,서울특별시교육청 / 동부교육지원청,02-957-8166,http://cafe.daum.net/ilovegemma,09 : 00 ~ 17 : 30,서울특별시 동대문구 이문로12길 20,['방과후과정'],2,2,2,0,0,0,0,36.0,48.0,47.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,8.0,0,0,0,0.0,0,0,2,6,6,2,2,1,1,2,2017년 10월,37.59282329999999,127.05931799999999,동대문구,8.0,131.0,16.375
828,조은유치원,김태현,진보경,1998-11-25,사립(사인),1998-11-25,서울특별시교육청 / 성동광진교육지원청,02-2282-2777,http://www.joeunkids.com,09 : 30 ~ 18 : 00,서울특별시 성동구 살곶이길 50,['방과후과정'],1,1,2,0,0,0,0,13.0,8.0,17.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,3.0,0,0,0,7.0,4,0,1,2,2,1,0,1,1,0,2017년 04월,37.5695013,127.04245139999999,성동구,10.0,38.0,3.8
829,조은유치원,조기조,홍혜란,2000-12-23,사립(사인),2000-12-23,서울특별시교육청 / 서부교육지원청,02-309-4415,http://www.joeun.kg.kr,09 : 00 ~ 18 : 30,서울특별시 서대문구 증가로 191,"['방과후과정', '아침돌봄']",1,2,2,0,0,0,0,30.0,47.0,55.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,7.0,0,0,0,0.0,7,0,1,6,6,4,0,3,0,1,2014년 09월,37.5779294,126.916629,서대문구,7.0,132.0,18.857142857142858
830,조형유치원,최추자,박경익,1982-06-18,사립(사인),1982-06-18,서울특별시교육청 / 남부교육지원청,02-803-5199,등록된 홈페이지가 없습니다.,09 : 00 ~ 17 : 00,서울특별시 금천구 독산로1길 3,['방과후과정'],1,1,2,0,0,0,0,9.0,16.0,30.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,6.0,0,0,1,0.0,0,0,0,6,6,1,1,5,0,0,2016년 10월,37.4488534,126.9034925,금천구,6.0,55.0,9.166666666666666
831,종인유치원,최미숙,김희정,1998-12-16,사립(사인),1999-03-01,서울특별시교육청 / 동작관악교육지원청,02-878-1332,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 관악구 솔밭로 20,['방과후과정'],1,0,0,0,1,0,0,10.0,0.0,0.0,0.0,13.0,0.0,0.0,1,0,0.0,1.0,2.0,0,0,0,0.0,0,0,0,3,3,2,0,0,0,1,2019년 10월,37.4790524,126.9634415,관악구,3.0,23.0,7.666666666666667
832,좋은나라유치원,구승회,이혜경,1999-06-09,사립(사인),1999-06-15,서울특별시교육청 / 성북강북교육지원청,02-911-5777,http://cafe.naver.com/joheunnara,09 : 00 ~ 18 : 30,서울특별시 성북구 종암로24가길 53,['방과후과정'],3,2,2,0,0,0,0,62.0,54.0,64.0,0.0,0.0,0.0,0.0,1,1,0.0,1.0,11.0,0,0,0,0.0,12,0,0,12,12,5,2,1,3,1,2015년 10월,37.601051399999996,127.03684109999999,성북구,12.0,180.0,15.0
833,준현유치원,유익형,권민수,1999-12-04,사립(법인),1999-12-04,서울특별시교육청 / 강동송파교육지원청,02-477-0287,등록된 홈페이지가 없습니다.,08 : 30 ~ 19 : 00,서울특별시 강동구 성내로3가길 61,['방과후과정'],2,2,2,0,0,0,0,44.0,48.0,48.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,10.0,0,0,1,0.0,0,0,1,9,9,3,1,2,1,4,2016년 11월,37.5312336,127.12630659999999,강동구,10.0,140.0,14.0
834,준희유치원,김성연,김성연,1987-01-22,사립(사인),1987-01-22,서울특별시교육청 / 남부교육지원청,02-2614-4845,http://www.junheekids.com,09 : 00 ~ 20 : 00,서울특별시 구로구 경인로19길 8,['방과후과정'],0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1,1,0.0,0.0,2.0,0,0,0,0.0,0,0,1,1,1,0,0,1,0,1,2016년 11월,37.49594769999999,126.8427989,구로구,2.0,25.0,12.5
835,중앙대부속유치원,지성애,지성애,1916-09-20,사립(법인),1916-09-20,서울특별시교육청 / 동작관악교육지원청,02-815-0146,http://cau-kindergarten.or.kr,09 : 00 ~ 17 : 00,서울특별시 동작구 흑석로 47,['방과후과정'],2,2,2,0,0,0,0,40.0,50.0,60.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,10.0,0,0,0,0.0,16,0,2,8,8,1,3,6,0,0,2017년 09월,37.506490500000005,126.955905,동작구,10.0,150.0,15.0
836,"즐거운유치원
                  
                  	(폐원)",박명희,박명희,2001-10-10,사립(사인),2001-10-10,서울특별시교육청 / 서부교육지원청,02-357-7006,http://merrykids.pe.kr,08 : 30 ~ 22 : 00,서울특별시 은평구 불광로13길 15,"['방과후과정', '온종일돌봄']",2,3,3,0,0,0,0,40.0,74.0,69.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,13.0,0,0,0,0.0,17,0,5,8,8,2,0,3,6,2,2014년 10월,37.617266799999996,126.9320864,은평구,13.0,183.0,14.076923076923077
837,지현유치원,위숙현,위숙현,1985-09-02,사립(사인),1985-09-02,서울특별시교육청 / 북부교육지원청,02-954-2050,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 도봉구 도봉산3길 21,['방과후과정'],1,0,0,0,1,0,0,11.0,0.0,0.0,0.0,25.0,0.0,0.0,1,1,0.0,0.0,3.0,0,0,0,0.0,0,0,1,2,2,3,0,0,0,0,2017년 10월,37.6863357,127.04394099999999,도봉구,3.0,36.0,12.0
839,진달래유치원,주홍섭,안남숙,1982-12-10,사립(사인),1982-12-10,서울특별시교육청 / 동부교육지원청,02-434-7993,http://www.jinkids.co.kr,09 : 00 ~ 18 : 00,서울특별시 중랑구 상봉중앙로1가길 13,['방과후과정'],1,2,2,0,0,0,0,18.0,46.0,46.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,7.0,0,0,0,0.0,0,0,1,6,6,2,2,1,1,1,2015년 10월,37.5986944,127.08684070000001,중랑구,7.0,110.0,15.714285714285714
841,진일유치원,신창숙,정은숙,1993-10-01,사립(사인),1993-10-01,서울특별시교육청 / 강서양천교육지원청,02-2659-4747,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 강서구 허준로 121,['방과후과정'],2,2,2,0,0,0,0,33.0,33.0,38.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,8.0,0,0,1,3.0,2,0,1,7,7,2,2,3,1,1,2015년 10월,37.5662269,126.85393970000001,강서구,11.0,104.0,9.454545454545455
842,"참사랑유치원
                  
                  	(폐원)",이재명,김정옥,1994-01-05,사립(법인),1994-01-05,서울특별시교육청 / 북부교육지원청,02-955-4587,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 도봉구 도봉로169나길 105,['방과후과정'],1,2,1,0,0,0,0,16.0,29.0,27.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,6.0,0,0,0,0.0,0,0,0,6,6,2,2,1,0,1,2013년 11월,37.67493959999999,127.04372340000002,도봉구,6.0,72.0,12.0
843,참사랑유치원,이영숙,이현주,2012-03-14,사립(사인),2012-03-14,서울특별시교육청 / 남부교육지원청,02-896-5881,http://cafe.daum.net/H-truelove/,09 : 00 ~ 18 : 00,서울특별시 금천구 벚꽃로 73,"['방과후과정', '온종일돌봄']",2,2,3,0,0,0,0,28.0,30.0,60.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,9.0,0,0,0,3.0,1,0,2,9,9,4,4,1,0,0,2016년 10월,37.462520399999995,126.89026080000001,금천구,12.0,118.0,9.833333333333334
844,창문유치원,이명자,곽정윤,2012-03-05,사립(법인),2012-03-05,서울특별시교육청 / 성북강북교육지원청,02-943-7780,http://changmunkids.kr,09 : 30 ~ 20 : 00,서울특별시 강북구 월계로 61,"['방과후과정', '온종일돌봄']",2,2,2,0,0,0,0,43.0,47.0,46.0,0.0,0.0,0.0,0.0,1,0,0.0,2.0,1.0,0,0,0,7.0,12,0,3,7,7,0,0,0,1,2,2016년 11월,37.6131144,127.03628119999999,강북구,10.0,136.0,13.6
845,천사유치원,주대범,윤미선,1985-01-21,사립(사인),1985-01-21,서울특별시교육청 / 북부교육지원청,02-904-8445,http://www.1004.kg.kr,09 : 00 ~ 17 : 00,서울특별시 도봉구 해등로26길 20,['방과후과정'],1,1,2,0,0,0,0,20.0,12.0,37.0,0.0,0.0,0.0,0.0,1,0,0.0,1.0,5.0,0,0,0,0.0,1,0,2,4,4,2,1,0,2,1,2014년 09월,37.6589994,127.033425,도봉구,6.0,69.0,11.5
846,천사유치원,김현주,홍성임,1997-05-19,사립(사인),1997-02-25,서울특별시교육청 / 성북강북교육지원청,02-953-1004,등록된 홈페이지가 없습니다.,08 : 50 ~ 19 : 00,서울특별시 성북구 성북로4길 52,['방과후과정'],1,1,2,0,0,0,0,12.0,17.0,34.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,6.0,0,0,0,0.0,0,0,0,6,6,4,2,0,0,0,2015년 10월,37.594766299999996,127.0104379,성북구,6.0,63.0,10.5
847,천사유치원,김완종,장태옥,1992-02-13,사립(사인),1992-02-13,서울특별시교육청 / 강남서초교육지원청,070-8289-9515,등록된 홈페이지가 없습니다.,09 : 00 ~ 17 : 00,서울특별시 서초구 바우뫼로 99,['방과후과정'],1,1,1,0,0,1,0,25.0,24.0,26.0,0.0,0.0,25.0,0.0,1,1,0.0,0.0,9.0,0,0,0,0.0,1,0,2,7,7,2,1,3,2,1,2016년 10월,37.4752224,127.0308902,서초구,9.0,100.0,11.11111111111111
848,천호유치원,(재) 천주교서울대교구유지재단,이광순,1972-09-28,사립(법인),1972-09-28,서울특별시교육청 / 강동송파교육지원청,02-470-1633,http://www.cheonhokid.co.kr,08 : 40 ~ 17 : 40,서울특별시 강동구 구천면로 236-1,['방과후과정'],4,3,3,0,0,0,0,60.0,69.0,68.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,14.0,0,0,0,0.0,2,0,5,9,9,5,1,1,2,5,2014년 10월,37.54157319999999,127.1313211,강동구,14.0,197.0,14.071428571428571
849,청구이화유치원,이미애,이미애,1996-03-26,사립(사인),1996-03-26,서울특별시교육청 / 성동광진교육지원청,02-458-5981,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 00,서울특별시 광진구 아차산로 503-23,['방과후과정'],3,2,1,0,0,0,0,73.0,49.0,24.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,13.0,0,0,0,0.0,0,0,6,7,7,7,0,2,0,4,2016년 10월,37.5424859,127.0962615,광진구,13.0,146.0,11.23076923076923
850,청담몬테소리유치원,나장균,이은자,2012-11-16,사립(사인),2013-03-01,서울특별시교육청 / 강남서초교육지원청,02-546-3369,http://www.cheongdamkids.com,09 : 00 ~ 18 : 00,서울특별시 강남구 학동로67길 15,['방과후과정'],3,2,2,0,0,0,0,45.0,44.0,36.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,10.0,0,0,1,3.0,0,0,3,7,7,3,4,4,0,0,2014년 10월,37.5193219,127.0465433,강남구,13.0,125.0,9.615384615384615
851,청룡유치원,이진우,임영희,1997-10-30,사립(사인),1997-10-30,서울특별시교육청 / 중부교육지원청,02-742-7782,등록된 홈페이지가 없습니다.,09 : 00 ~ 18 : 00,서울특별시 종로구 동망산길 62,['방과후과정'],0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1,0,0.0,0.0,1.0,0,0,0,0.0,0,0,0,1,1,0,0,1,0,0,2016년 11월,37.579373499999996,127.01664099999999,종로구,1.0,13.0,13.0
852,청아유치원,이민숙,박행자,1993-12-16,사립(법인),1993-12-16,서울특별시교육청 / 북부교육지원청,02-907-3811,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 00,서울특별시 도봉구 노해로69가길 11,['방과후과정'],1,1,2,0,0,0,0,38.0,27.0,47.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,8.0,0,0,0,0.0,4,0,0,8,8,3,2,3,0,0,2016년 11월,37.6571794,127.0483916,도봉구,8.0,112.0,14.0
853,청암유치원,추상욱,조선미,1986-03-01,사립(사인),1986-10-05,서울특별시교육청 / 북부교육지원청,02-934-5119,http://cakids.co.kr/,09 : 00 ~ 18 : 30,서울특별시 노원구 중계로 244,"['방과후과정', '아침돌봄']",0,1,1,0,0,0,0,0.0,7.0,30.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,2.0,0,0,0,0.0,3,0,0,1,1,1,1,0,0,0,2016년 10월,37.65154879999999,127.0738652,노원구,2.0,37.0,18.5
854,청운교회부설유치원,이필산,정영순,1985-06-09,사립(사인),1985-06-09,서울특별시교육청 / 강남서초교육지원청,02-3453-0902,http://www.cwch.net,09 : 00 ~ 18 : 30,서울특별시 강남구 언주로65길 5,['방과후과정'],1,1,3,0,0,0,0,15.0,13.0,56.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,6.0,0,0,0,0.0,3,0,1,5,5,4,1,0,1,0,2015년 10월,37.494989000000004,127.0455307,강남구,6.0,84.0,14.0
855,청원유치원,성상엽,지계환,1966-12-30,사립(법인),1966-12-30,서울특별시교육청 / 북부교육지원청,02-3399-7886,http://www.cheongwon-seoul.es.kr,08 : 30 ~ 19 : 30,서울특별시 노원구 한글비석로 506,['방과후과정'],0,1,2,0,0,0,0,0.0,25.0,33.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,2.0,0,0,0,2.0,1,0,1,3,3,2,0,0,0,0,2017년 09월,37.66602839999999,127.0620129,노원구,4.0,58.0,14.5
856,청은유치원,현영자,이정인,1984-03-08,사립(사인),1984-03-08,서울특별시교육청 / 남부교육지원청,02-2677-0623,등록된 홈페이지가 없습니다.,09 : 30 ~ 19 : 00,서울특별시 영등포구 선유서로 76,['방과후과정'],1,1,1,0,0,0,0,7.0,17.0,15.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,3.0,0,0,0,0.0,0,0,0,3,3,2,1,0,0,1,2016년 11월,37.5221895,126.88657890000002,영등포구,3.0,39.0,13.0
857,초안유치원,김은숙,김은숙,1998-03-01,사립(사인),1998-03-01,서울특별시교육청 / 북부교육지원청,02-996-2101,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 노원구 우이천로 102,['방과후과정'],2,2,2,0,0,0,0,24.0,40.0,36.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,8.0,0,0,0,0.0,3,0,1,7,7,3,4,2,0,0,2016년 11월,37.631264,127.04293740000001,노원구,8.0,100.0,12.5
858,초원유치원,김성남,허정심,1991-11-22,사립(사인),1991-11-22,서울특별시교육청 / 강남서초교육지원청,02-578-5248,등록된 홈페이지가 없습니다.,09 : 00 ~ 18 : 00,서울특별시 강남구 논현로14길 17,['방과후과정'],1,1,2,0,0,0,0,24.0,27.0,40.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,6.0,0,0,0,0.0,2,0,0,6,6,3,1,1,1,0,2016년 10월,37.475983299999996,127.0485775,강남구,6.0,91.0,15.166666666666666
859,총신대부속유치원,학교법인 대한예수교장로회 총신대학교,신현정,1985-03-16,사립(법인),1985-03-16,서울특별시교육청 / 동작관악교육지원청,02-3479-0550,http://www.csuk.kr/,09 : 00 ~ 18 : 00,서울특별시 동작구 사당로 143,['방과후과정'],2,2,2,0,0,0,0,40.0,50.0,55.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,12.0,0,0,0,1.0,9,0,0,12,12,6,3,1,2,0,2015년 11월,37.4886232,126.9668169,동작구,13.0,145.0,11.153846153846153
860,충신유치원,이전호,송은영,1999-03-09,사립(사인),1999-03-19,서울특별시교육청 / 중부교육지원청,02-793-4266,http://kids.choongshin.or.kr/,09 : 00 ~ 17 : 00,서울특별시 용산구 이촌로71길 14,['방과후과정'],2,2,2,1,1,0,0,48.0,46.0,50.0,26.0,32.0,0.0,0.0,1,1,0.0,0.0,15.0,0,0,0,4.0,5,0,5,10,10,4,0,2,5,4,2015년 09월,37.520757399999994,126.9734658,용산구,19.0,202.0,10.631578947368421
861,충암유치원,학교법인 충암학원,이희정,1965-11-09,사립(법인),1973-03-07,서울특별시교육청 / 서부교육지원청,02-372-8678,http://www.choongam.kg.kr,09 : 30 ~ 19 : 00,서울특별시 은평구 가좌로5길 5,['방과후과정'],2,2,2,0,0,0,0,50.0,60.0,60.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,4.0,0,0,0,1.0,0,0,2,3,3,0,0,0,0,5,2016년 12월,37.58504569999999,126.9217386,은평구,5.0,170.0,34.0
862,침례유치원,재단법인기독교한국침례회유지재단,길홍묘,1979-03-01,사립(법인),1979-03-01,서울특별시교육청 / 남부교육지원청,02-783-2529,http://cafe.naver.com/baptistkid,09 : 00 ~ 19 : 00,서울특별시 영등포구 국제금융로 118,['방과후과정'],2,2,2,0,0,0,0,46.0,56.0,60.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,14.0,0,0,1,4.0,2,0,0,14,14,2,1,3,9,0,2014년 11월,37.5178338,126.93413290000001,영등포구,18.0,162.0,9.0
863,큰나무유치원,구영옥,김향순,1998-02-03,사립(사인),1998-02-03,서울특별시교육청 / 남부교육지원청,02-832-3904,http://bigtreekid.co.kr,09 : 00 ~ 18 : 00,서울특별시 영등포구 도신로 31,['방과후과정'],2,2,2,0,0,0,0,49.0,55.0,56.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,10.0,0,0,0,0.0,1,0,1,9,9,6,1,1,0,2,2015년 10월,37.5055645,126.8956059,영등포구,10.0,160.0,16.0
864,큰솔유치원,안성실,안성실,2001-07-06,사립(사인),2001-07-06,서울특별시교육청 / 동작관악교육지원청,02-889-8381,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 30,서울특별시 관악구 관악로30길 12,['방과후과정'],3,2,2,0,0,0,0,75.0,45.0,50.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,13.0,0,0,0,0.0,9,0,1,12,12,10,2,1,0,0,2016년 11월,37.4850876,126.95943899999999,관악구,13.0,170.0,13.076923076923077
865,키즈위즈유치원,민중기,구찬주,2011-01-13,사립(사인),2011-01-13,서울특별시교육청 / 북부교육지원청,02-930-5525,등록된 홈페이지가 없습니다.,09 : 30 ~ 17 : 30,서울특별시 노원구 덕릉로86길 65,['방과후과정'],2,2,2,0,0,0,0,35.0,41.0,42.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,7.0,0,0,1,2.0,11,0,0,7,7,1,3,3,0,1,2016년 11월,37.661059200000004,127.0787,노원구,9.0,118.0,13.11111111111111
866,탑주유치원,(재)대한불교진각종유지재단,신은순,1983-05-02,사립(법인),1983-05-02,서울특별시교육청 / 성북강북교육지원청,02-913-5548,http://cafe.naver.com/tapju,09 : 00 ~ 18 : 00,서울특별시 성북구 화랑로13길 17,['방과후과정'],3,2,2,0,0,0,0,60.0,52.0,60.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,11.0,0,0,0,0.0,1,0,1,10,10,5,0,4,0,2,2015년 10월,37.6045234,127.0411906,성북구,11.0,172.0,15.636363636363637
868,태영유치원,최옥매,이미경,2001-11-20,사립(사인),2001-11-20,서울특별시교육청 / 서부교육지원청,02-3275-7667,http://www.taeyoung.ddorong.co.kr,09 : 00 ~ 19 : 00,서울특별시 마포구 독막로 266,['방과후과정'],1,2,1,0,0,0,0,24.0,46.0,42.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,9.0,0,0,0,0.0,1,0,2,7,7,3,2,3,1,0,2016년 09월,37.54477,126.94260659999999,마포구,9.0,112.0,12.444444444444445
