,유치원명,대표자,원장,설립일자,설립유형,개원일자,담당행정기관,전화번호,홈페이지,운영시간,주소,제공서비스,3세반학급,4세반학급,5세반학급,3~4세반학급,4~5세반학급,3~5세반학급,특수/장애반학급,3세반학생수,4세반학생수,5세반학생수,3~4세반학생수,4~5세반학생수,3~5세반학생수,특수/장애반학생수,원장수,원감수,수석교사,보직교사,교사,특수교사,보건교사,영양교사,기간제교원,사무직원,수석교사,1급정교사,2급정교사,준교사,1년미만,1년이상2년미만,2년이상4년미만,4년이상6년미만,6년이상,평가(인증)년월,lat,lng
844,창문유치원,이명자,곽정윤,2012-03-05,사립(법인),2012-03-05,서울특별시교육청 / 성북강북교육지원청,02-943-7780,http://changmunkids.kr,09 : 30 ~ 20 : 00,서울특별시 강북구 월계로 61,"['방과후과정', '온종일돌봄']",2,2,2,0,0,0,0,43,47,46,0,0,0,0,1,0,0,2,1,0,0,0,7,12,0,3,7,7,0,0,0,1,2,2016년 11월,37.6131144,127.0362812
845,천사유치원,주대범,윤미선,1985-01-21,사립(사인),1985-01-21,서울특별시교육청 / 북부교육지원청,02-904-8445,http://www.1004.kg.kr,09 : 00 ~ 17 : 00,서울특별시 도봉구 해등로26길 20,['방과후과정'],1,1,2,0,0,0,0,20,12,37,0,0,0,0,1,0,0,1,5,0,0,0,0,1,0,2,4,4,2,1,0,2,1,2014년 09월,37.6589994,127.033425
846,천사유치원,김현주,홍성임,1997-05-19,사립(사인),1997-02-25,서울특별시교육청 / 성북강북교육지원청,02-953-1004,등록된 홈페이지가 없습니다.,08 : 50 ~ 19 : 00,서울특별시 성북구 성북로4길 52,['방과후과정'],1,1,2,0,0,0,0,12,17,34,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,6,6,4,2,0,0,0,2015년 10월,37.5947663,127.0104379
847,천사유치원,김완종,장태옥,1992-02-13,사립(사인),1992-02-13,서울특별시교육청 / 강남서초교육지원청,070-8289-9515,등록된 홈페이지가 없습니다.,09 : 00 ~ 17 : 00,서울특별시 서초구 바우뫼로 99,['방과후과정'],1,1,1,0,0,1,0,25,24,26,0,0,25,0,1,1,0,0,9,0,0,0,0,1,0,2,7,7,2,1,3,2,1,2016년 10월,37.4752224,127.0308902
848,천호유치원,(재) 천주교서울대교구유지재단,이광순,1972-09-28,사립(법인),1972-09-28,서울특별시교육청 / 강동송파교육지원청,02-470-1633,http://www.cheonhokid.co.kr,08 : 40 ~ 17 : 40,서울특별시 강동구 구천면로 236-1,['방과후과정'],4,3,3,0,0,0,0,60,69,68,0,0,0,0,1,0,0,0,14,0,0,0,0,2,0,5,9,9,5,1,1,2,5,2014년 10월,37.54157319999999,127.1313211
849,청구이화유치원,이미애,이미애,1996-03-26,사립(사인),1996-03-26,서울특별시교육청 / 성동광진교육지원청,02-458-5981,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 00,서울특별시 광진구 아차산로 503-23,['방과후과정'],3,2,1,0,0,0,0,73,49,24,0,0,0,0,1,1,0,0,13,0,0,0,0,0,0,6,7,7,7,0,2,0,4,2016년 10월,37.5424859,127.0962615
850,청담몬테소리유치원,나장균,이은자,2012-11-16,사립(사인),2013-03-01,서울특별시교육청 / 강남서초교육지원청,02-546-3369,http://www.cheongdamkids.com,09 : 00 ~ 18 : 00,서울특별시 강남구 학동로67길 15,['방과후과정'],3,2,2,0,0,0,0,45,44,36,0,0,0,0,1,1,0,0,10,0,0,1,3,0,0,3,7,7,3,4,4,0,0,2014년 10월,37.5193219,127.0465433
851,청룡유치원,이진우,임영희,1997-10-30,사립(사인),1997-10-30,서울특별시교육청 / 중부교육지원청,02-742-7782,등록된 홈페이지가 없습니다.,09 : 00 ~ 18 : 00,서울특별시 종로구 동망산길 62,['방과후과정'],0,0,0,0,0,1,0,0,0,0,0,0,13,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2016년 11월,37.5793735,127.016641
852,청아유치원,이민숙,박행자,1993-12-16,사립(법인),1993-12-16,서울특별시교육청 / 북부교육지원청,02-907-3811,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 00,서울특별시 도봉구 노해로69가길 11,['방과후과정'],1,1,2,0,0,0,0,38,27,47,0,0,0,0,1,1,0,0,8,0,0,0,0,4,0,0,8,8,3,2,3,0,0,2016년 11월,37.6571794,127.0483916
853,청암유치원,추상욱,조선미,1986-03-01,사립(사인),1986-10-05,서울특별시교육청 / 북부교육지원청,02-934-5119,http://cakids.co.kr/,09 : 00 ~ 18 : 30,서울특별시 노원구 중계로 244,"['방과후과정', '아침돌봄']",0,1,1,0,0,0,0,0,7,30,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,0,1,1,1,1,0,0,0,2016년 10월,37.6515488,127.0738652
854,청운교회부설유치원,이필산,정영순,1985-06-09,사립(사인),1985-06-09,서울특별시교육청 / 강남서초교육지원청,02-3453-0902,http://www.cwch.net,09 : 00 ~ 18 : 30,서울특별시 강남구 언주로65길 5,['방과후과정'],1,1,3,0,0,0,0,15,13,56,0,0,0,0,1,1,0,0,6,0,0,0,0,3,0,1,5,5,4,1,0,1,0,2015년 10월,37.494989,127.0455307
855,청원유치원,성상엽,지계환,1966-12-30,사립(법인),1966-12-30,서울특별시교육청 / 북부교육지원청,02-3399-7886,http://www.cheongwon-seoul.es.kr,08 : 30 ~ 19 : 30,서울특별시 노원구 한글비석로 506,['방과후과정'],0,1,2,0,0,0,0,0,25,33,0,0,0,0,1,1,0,0,2,0,0,0,2,1,0,1,3,3,2,0,0,0,0,2017년 09월,37.66602839999999,127.0620129
856,청은유치원,현영자,이정인,1984-03-08,사립(사인),1984-03-08,서울특별시교육청 / 남부교육지원청,02-2677-0623,등록된 홈페이지가 없습니다.,09 : 30 ~ 19 : 00,서울특별시 영등포구 선유서로 76,['방과후과정'],1,1,1,0,0,0,0,7,17,15,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,3,2,1,0,0,1,2016년 11월,37.5221895,126.8865789
857,초안유치원,김은숙,김은숙,1998-03-01,사립(사인),1998-03-01,서울특별시교육청 / 북부교육지원청,02-996-2101,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 노원구 우이천로 102,['방과후과정'],2,2,2,0,0,0,0,24,40,36,0,0,0,0,1,1,0,0,8,0,0,0,0,3,0,1,7,7,3,4,2,0,0,2016년 11월,37.631264,127.0429374
858,초원유치원,김성남,허정심,1991-11-22,사립(사인),1991-11-22,서울특별시교육청 / 강남서초교육지원청,02-578-5248,등록된 홈페이지가 없습니다.,09 : 00 ~ 18 : 00,서울특별시 강남구 논현로14길 17,['방과후과정'],1,1,2,0,0,0,0,24,27,40,0,0,0,0,1,0,0,0,6,0,0,0,0,2,0,0,6,6,3,1,1,1,0,2016년 10월,37.4759833,127.0485775
859,총신대부속유치원,학교법인 대한예수교장로회 총신대학교,신현정,1985-03-16,사립(법인),1985-03-16,서울특별시교육청 / 동작관악교육지원청,02-3479-0550,http://www.csuk.kr/,09 : 00 ~ 18 : 00,서울특별시 동작구 사당로 143,['방과후과정'],2,2,2,0,0,0,0,40,50,55,0,0,0,0,1,1,0,0,12,0,0,0,1,9,0,0,12,12,6,3,1,2,0,2015년 11월,37.4886232,126.9668169
860,충신유치원,이전호,송은영,1999-03-09,사립(사인),1999-03-19,서울특별시교육청 / 중부교육지원청,02-793-4266,http://kids.choongshin.or.kr/,09 : 00 ~ 17 : 00,서울특별시 용산구 이촌로71길 14,['방과후과정'],2,2,2,1,1,0,0,48,46,50,26,32,0,0,1,1,0,0,15,0,0,0,4,5,0,5,10,10,4,0,2,5,4,2015년 09월,37.5207574,126.9734658
861,충암유치원,학교법인 충암학원,이희정,1965-11-09,사립(법인),1973-03-07,서울특별시교육청 / 서부교육지원청,02-372-8678,http://www.choongam.kg.kr,09 : 30 ~ 19 : 00,서울특별시 은평구 가좌로5길 5,['방과후과정'],2,2,2,0,0,0,0,50,60,60,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,2,3,3,0,0,0,0,5,2016년 12월,37.58504569999999,126.9217386
862,침례유치원,재단법인기독교한국침례회유지재단,길홍묘,1979-03-01,사립(법인),1979-03-01,서울특별시교육청 / 남부교육지원청,02-783-2529,http://cafe.naver.com/baptistkid,09 : 00 ~ 19 : 00,서울특별시 영등포구 국제금융로 118,['방과후과정'],2,2,2,0,0,0,0,46,56,60,0,0,0,0,1,0,0,0,14,0,0,1,4,2,0,0,14,14,2,1,3,9,0,2014년 11월,37.5178338,126.9341329
863,큰나무유치원,구영옥,김향순,1998-02-03,사립(사인),1998-02-03,서울특별시교육청 / 남부교육지원청,02-832-3904,http://bigtreekid.co.kr,09 : 00 ~ 18 : 00,서울특별시 영등포구 도신로 31,['방과후과정'],2,2,2,0,0,0,0,49,55,56,0,0,0,0,1,1,0,0,10,0,0,0,0,1,0,1,9,9,6,1,1,0,2,2015년 10월,37.5055645,126.8956059
864,큰솔유치원,안성실,안성실,2001-07-06,사립(사인),2001-07-06,서울특별시교육청 / 동작관악교육지원청,02-889-8381,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 30,서울특별시 관악구 관악로30길 12,['방과후과정'],3,2,2,0,0,0,0,75,45,50,0,0,0,0,1,1,0,0,13,0,0,0,0,9,0,1,12,12,10,2,1,0,0,2016년 11월,37.4850876,126.959439
865,키즈위즈유치원,민중기,구찬주,2011-01-13,사립(사인),2011-01-13,서울특별시교육청 / 북부교육지원청,02-930-5525,등록된 홈페이지가 없습니다.,09 : 30 ~ 17 : 30,서울특별시 노원구 덕릉로86길 65,['방과후과정'],2,2,2,0,0,0,0,35,41,42,0,0,0,0,1,1,0,0,7,0,0,1,2,11,0,0,7,7,1,3,3,0,1,2016년 11월,37.6610592,127.0787
866,탑주유치원,(재)대한불교진각종유지재단,신은순,1983-05-02,사립(법인),1983-05-02,서울특별시교육청 / 성북강북교육지원청,02-913-5548,http://cafe.naver.com/tapju,09 : 00 ~ 18 : 00,서울특별시 성북구 화랑로13길 17,['방과후과정'],3,2,2,0,0,0,0,60,52,60,0,0,0,0,1,1,0,0,11,0,0,0,0,1,0,1,10,10,5,0,4,0,2,2015년 10월,37.6045234,127.0411906
867,"태성유치원
                  
                  	(폐원)",-,-,1999-09-07,사립(사인),1999-09-07,서울특별시교육청 / 동작관악교육지원청,02-842-6122,등록된 홈페이지가 없습니다.,-,서울특별시 동작구 여의대방로16길 1,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2013년 10월,37.4959749,126.9172248
868,태영유치원,최옥매,이미경,2001-11-20,사립(사인),2001-11-20,서울특별시교육청 / 서부교육지원청,02-3275-7667,http://www.taeyoung.ddorong.co.kr,09 : 00 ~ 19 : 00,서울특별시 마포구 독막로 266,['방과후과정'],1,2,1,0,0,0,0,24,46,42,0,0,0,0,1,0,0,0,9,0,0,0,0,1,0,2,7,7,3,2,3,1,0,2016년 09월,37.54477,126.9426066
869,토마토유치원,남휘광,윤영심,2004-04-29,사립(사인),2004-04-29,서울특별시교육청 / 북부교육지원청,02-972-7373,http://www.tomatokids.co.kr,09 : 20 ~ 19 : 00,서울특별시 노원구 공릉로 181,['방과후과정'],1,2,2,0,0,0,0,20,29,36,0,0,0,0,1,0,0,0,8,0,0,0,0,6,0,3,5,5,3,1,0,1,3,2017년 09월,37.6259776,127.0792839
870,튼튼유치원,심호식,심정은,1983-02-21,사립(사인),1983-03-01,서울특별시교육청 / 강서양천교육지원청,02-2604-4151,http://www.tuntun.or.kr,09 : 00 ~ 20 : 00,서울특별시 양천구 중앙로52길 62,"['방과후과정', '아침돌봄']",1,2,2,0,0,0,0,19,30,48,0,0,0,0,1,1,0,0,6,0,0,1,3,1,0,1,5,5,5,0,1,0,1,2014년 10월,37.5259963,126.8571439
871,티움유치원,전춘영,전은영,2012-02-28,사립(사인),2012-04-03,서울특별시교육청 / 강동송파교육지원청,02-417-3408,등록된 홈페이지가 없습니다.,09 : 00 ~ 18 : 00,서울특별시 송파구 송파대로36길 32-6,['방과후과정'],2,1,1,0,0,0,0,30,22,32,0,0,0,0,1,0,0,0,10,0,0,0,0,4,0,0,10,10,5,2,1,0,2,2016년 11월,37.5010642,127.1152501
872,파란나라유치원,신예순,신예순,2007-04-20,사립(사인),2007-04-20,서울특별시교육청 / 남부교육지원청,02-844-7115,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 00,서울특별시 영등포구 도신로8길 17,['방과후과정'],3,3,4,0,0,0,0,58,70,92,0,0,0,0,1,1,0,0,14,0,0,0,0,9,0,1,13,13,9,3,0,0,2,2015년 09월,37.503145,126.897312
873,파랑새유치원,박근용,김영화,1990-02-09,사립(사인),1990-02-09,서울특별시교육청 / 남부교육지원청,02-834-3050,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 영등포구 가마산로 384,"['방과후과정', '아침돌봄']",1,1,1,0,0,0,0,14,5,12,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,4,4,0,3,1,0,0,2016년 09월,37.5023524,126.9002495
874,평강유치원,고기홍,김태숙,1988-12-01,사립(사인),1988-12-01,서울특별시교육청 / 남부교육지원청,02-848-0502,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 30,서울특별시 영등포구 신길로 27,['방과후과정'],1,2,2,0,0,0,0,23,36,52,0,0,0,0,1,1,0,1,7,0,0,0,0,2,0,3,5,5,4,0,1,0,3,2015년 10월,37.4948921,126.9081449
875,평화유치원,김정애원장님,김정애,1983-03-01,사립(사인),1983-03-01,서울특별시교육청 / 남부교육지원청,02-2635-0525,http://www.평화유치원.kr/,09 : 00 ~ 20 : 00,서울특별시 영등포구 선유동2로 40,['방과후과정'],0,0,1,1,0,0,0,0,0,30,20,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,5,5,0,1,1,3,0,2016년 10월,37.5323373,126.8967873
876,푸른꿈유치원,김명자,김명자,1986-05-28,사립(법인),1986-06-19,서울특별시교육청 / 강동송파교육지원청,02-414-9742,등록된 홈페이지가 없습니다.,09 : 00 ~ 17 : 30,서울특별시 송파구 백제고분로46길 41,['방과후과정'],0,0,0,0,0,1,0,0,0,0,0,0,11,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2016년 11월,37.5069006,127.1154018
877,푸른나라유치원,문인영,김아영,2013-04-29,사립(사인),2013-04-29,서울특별시교육청 / 남부교육지원청,02-2633-0033,등록된 홈페이지가 없습니다.,09 : 30 ~ 20 : 00,서울특별시 영등포구 당산로35길 3,"['방과후과정', '온종일돌봄']",1,1,1,0,0,0,0,8,18,15,0,0,0,0,1,0,0,1,3,0,0,0,0,3,0,2,2,2,0,1,0,3,0,2016년 11월,37.5287064,126.8971044
878,푸른동산유치원,서정희,윤춘근,2012-10-31,사립(사인),2013-03-01,서울특별시교육청 / 남부교육지원청,02-2613-1303,등록된 홈페이지가 없습니다.,09 : 00 ~ 17 : 00,서울특별시 구로구 서해안로 2201,['방과후과정'],4,3,3,0,0,0,0,67,63,66,0,0,0,0,1,1,0,3,13,0,0,0,0,0,0,1,15,15,6,2,4,4,0,2016년 09월,37.4911149,126.8395931
879,푸른샘유치원,이경미,안은미,2006-12-28,사립(사인),2006-12-28,서울특별시교육청 / 성북강북교육지원청,02-915-9300,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 성북구 길음로13길 29,['방과후과정'],3,3,3,0,0,0,0,44,50,74,0,0,0,0,1,1,0,0,13,0,0,1,0,0,0,2,11,11,5,5,4,0,0,2017년 10월,37.6083303,127.0188388
880,푸른솔유치원,권정민,권정민,2000-02-06,사립(사인),2000-03-20,서울특별시교육청 / 동부교육지원청,02-2243-3553,http://www.purunsol.kg.kr,09 : 00 ~ 19 : 00,서울특별시 동대문구 전농로10길 20,['방과후과정'],1,2,2,0,0,0,0,20,29,43,0,0,0,0,1,1,0,0,8,0,0,0,0,0,0,2,6,6,2,0,2,3,1,2016년 09월,37.57462,127.0600372
881,푸른유치원,권영석,노재은,1995-03-01,사립(사인),1995-03-01,서울특별시교육청 / 강남서초교육지원청,02-2226-2697,등록된 홈페이지가 없습니다.,09 : 00 ~ 17 : 00,서울특별시 강남구 일원로14길 25,['방과후과정'],1,1,2,1,0,0,0,30,30,59,30,0,0,0,1,1,0,0,13,0,0,0,2,0,0,3,10,10,7,1,0,2,3,2015년 11월,37.4837968,127.0808507
882,풍천유치원,김두례,이윤경,1989-03-05,사립(사인),1989-01-17,서울특별시교육청 / 북부교육지원청,02-937-1616,등록된 홈페이지가 없습니다.,09 : 00 ~ 19 : 30,서울특별시 노원구 노원로 522,['방과후과정'],2,2,2,0,0,0,0,65,38,48,0,0,0,0,1,0,0,0,8,0,0,1,0,2,0,1,7,7,2,2,0,5,0,2016년 10월,37.6611213,127.060982
883,프라임유치원,최을재,구은경,1997-03-05,사립(사인),1997-03-05,서울특별시교육청 / 성동광진교육지원청,02-453-0671,http://www.primekid.co.kr,09 : 00 ~ 19 : 00,서울특별시 광진구 광나루로56길 5,['방과후과정'],2,3,3,0,0,0,0,64,67,82,0,0,0,0,1,0,0,0,15,0,0,0,0,1,0,3,12,12,3,1,4,4,3,2015년 10월,37.5373373,127.0976724
884,피노키오유치원,신설주,신설주,1988-02-01,사립(사인),1988-02-01,서울특별시교육청 / 서부교육지원청,02-373-1253,http://pino.yoochiwon.kr,09 : 00 ~ 20 : 00,서울특별시 은평구 증산로15길 35-8,['방과후과정'],0,0,1,1,1,0,0,0,0,31,26,26,0,0,1,0,0,0,6,0,0,0,0,0,0,3,3,3,2,0,1,1,2,2016년 09월,37.5893847,126.9075926
885,하나유치원,백광영,백자현,2004-03-25,사립(사인),2004-03-25,서울특별시교육청 / 성북강북교육지원청,02-984-7557,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 강북구 솔샘로 174,['방과후과정'],2,3,3,0,0,0,0,43,65,75,0,0,0,0,1,1,0,0,9,0,0,0,0,0,0,3,6,6,1,1,3,2,3,2016년 10월,37.6179362,127.0125629
886,하나유치원,박영태,김용희,2012-10-24,사립(사인),2013-03-01,서울특별시교육청 / 서부교육지원청,02-353-7004,http://hanakids.kr,09 : 30 ~ 19 : 30,서울특별시 은평구 진관4로 93,['방과후과정'],3,4,4,0,0,0,0,53,84,100,0,0,0,0,1,1,0,5,15,0,0,1,0,2,0,2,18,18,8,7,3,3,0,2014년 10월,37.6466081,126.9299164
887,하나유치원,전순이,박주희,1992-01-21,사립(사인),1993-12-01,서울특별시교육청 / 강남서초교육지원청,02-595-6585,등록된 홈페이지가 없습니다.,09 : 00 ~ 18 : 00,서울특별시 서초구 잠원로8길 13,['방과후과정'],2,2,2,0,0,0,0,50,43,63,0,0,0,0,1,1,0,0,9,0,0,0,0,11,0,2,7,7,2,2,3,0,2,2014년 10월,37.5159658,127.0107453
888,하나유치원,정동환,송미라,1995-12-07,사립(사인),1995-12-07,서울특별시교육청 / 중부교육지원청,02-394-1152,등록된 홈페이지가 없습니다.,09 : 30 ~ 17 : 00,서울특별시 종로구 평창길 317,['방과후과정'],3,2,2,0,0,0,0,58,49,45,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,3,7,7,1,1,3,4,1,2015년 09월,37.614309,126.977482
889,하늘빛유치원,박희경,김양미,1993-03-02,사립(사인),1993-03-02,서울특별시교육청 / 강남서초교육지원청,02-451-7000,등록된 홈페이지가 없습니다.,09 : 00 ~ 17 : 00,서울특별시 강남구 양재대로55길 12,['방과후과정'],2,2,2,0,0,0,0,27,38,48,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,3,6,6,6,1,0,1,1,2015년 10월,37.492615,127.0902134
890,하늘유치원,예수교대한성결교회유지재단,김홍선,1994-01-14,사립(법인),1994-01-14,서울특별시교육청 / 동작관악교육지원청,02-871-8508,http://www.sky-kid.co.kr,09 : 00 ~ 20 : 00,서울특별시 관악구 양산길 18,['방과후과정'],2,2,1,0,0,0,0,22,35,25,0,0,0,0,1,0,0,0,8,0,0,0,0,3,0,1,7,7,8,0,0,0,0,2016년 10월,37.4738509,126.9338098
891,하늘유치원,심은정,심은정,2013-12-09,사립(사인),2014-03-05,서울특별시교육청 / 서부교육지원청,02-382-5006,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 은평구 진관1로 77-15,['방과후과정'],2,3,3,0,0,0,0,20,54,62,0,0,0,0,1,1,0,0,11,0,0,1,0,0,0,1,11,11,3,0,8,2,0,2016년 10월,37.6323313,126.9229176
892,하늘유치원,최영복,도은현,1999-12-24,사립(사인),1999-12-24,서울특별시교육청 / 북부교육지원청,02-998-0285,등록된 홈페이지가 없습니다.,08 : 50 ~ 18 : 30,서울특별시 노원구 초안산로 89,['방과후과정'],1,2,2,0,0,0,0,16,29,37,0,0,0,0,1,0,0,1,7,0,0,1,0,1,0,2,6,6,2,4,1,1,1,2016년 10월,37.6355789,127.0515167
893,하랑숲유치원,이은선,이은선,2005-11-30,사립(사인),2005-11-30,서울특별시교육청 / 동작관악교육지원청,02-2038-6606,http://www.harangsoop.com/,09 : 00 ~ 18 : 00,서울특별시 동작구 동작대로41길 7,['방과후과정'],4,3,3,0,0,0,0,55,67,64,0,0,0,0,1,1,0,0,14,0,0,1,4,1,0,1,13,13,4,9,2,0,0,2015년 11월,37.4960102,126.9817887
894,학림유치원,최남선,남기평,1995-12-08,사립(사인),1995-12-08,서울특별시교육청 / 북부교육지원청,02-933-3533,등록된 홈페이지가 없습니다.,09 : 30 ~ 20 : 00,서울특별시 노원구 상계로7길 25,['방과후과정'],3,1,2,0,0,0,0,41,18,31,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,1,7,7,1,2,2,3,0,2016년 10월,37.65776839999999,127.0645898
895,학여울유치원,김숙자,김은희,1998-03-13,사립(사인),1998-03-13,서울특별시교육청 / 북부교육지원청,02-975-6611,http://cafe.daum.net/hnukids,08 : 30 ~ 19 : 30,서울특별시 노원구 동일로207길 186,['방과후과정'],2,2,2,0,0,0,0,34,55,53,0,0,0,0,1,0,0,0,9,0,0,1,0,2,0,0,7,7,5,2,2,1,0,2013년 09월,37.6362848,127.0613593
896,한가람유치원,임정희,임정희,1996-12-19,사립(사인),1996-12-19,서울특별시교육청 / 강동송파교육지원청,02-486-1210,http://www.h-garam.com,09 : 00 ~ 19 : 00,서울특별시 송파구 한가람로 446,['방과후과정'],0,1,1,0,0,0,0,0,23,32,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,3,0,2,2015년 10월,37.5366588,127.1150515
897,한가람유치원,최낙규,송수현,1995-01-10,사립(사인),1995-01-10,서울특별시교육청 / 중부교육지원청,02-796-8865,등록된 홈페이지가 없습니다.,09 : 00 ~ 17 : 00,서울특별시 용산구 이촌로89길 50,['방과후과정'],1,1,1,0,0,0,0,33,32,25,0,0,0,0,1,1,0,0,5,0,0,0,0,5,0,0,5,5,0,2,3,1,0,2015년 10월,37.5194899,126.9812966
898,한가람유치원,이신애,이종희,2003-09-02,사립(사인),2003-09-02,서울특별시교육청 / 성북강북교육지원청,02-942-0042,http://www.hangaramdream.com,09 : 00 ~ 19 : 00,서울특별시 성북구 서경로 166,['방과후과정'],3,4,3,0,0,0,0,68,69,97,0,0,0,0,1,1,0,0,18,0,0,0,0,2,0,6,12,12,3,1,8,0,6,2015년 09월,37.6168862,127.0094188
899,"한가람유치원
                  
                  	(폐원)",-,-,1988-05-14,사립(사인),1988-05-14,서울특별시교육청 / 동작관악교육지원청,02-812-0646,등록된 홈페이지가 없습니다.,-,서울특별시 동작구 현충로14길 26,['해당없음'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,2,2,-,-,-,-,-,2013년 10월,37.5051058,126.9690588
900,한나유치원,정애선,정애희,1995-01-04,사립(사인),1995-01-04,서울특별시교육청 / 강서양천교육지원청,02-2666-1004,등록된 홈페이지가 없습니다.,09 : 00 ~ 20 : 00,서울특별시 강서구 금낭화로 287-19,['방과후과정'],2,2,2,0,0,0,0,30,42,52,0,0,0,0,1,1,0,0,9,0,0,1,0,2,0,4,5,5,0,6,2,3,0,2015년 09월,37.5772126,126.8103621
